CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand,Cluster,PC1,PC2,ClusterLabel
12441,France,France,Pharmacist,43,35-44,5,Widow,Postgrad,2010-12-08T10:45:00Z,2010-12-08T10:45:00Z,0,367.08680555555554,1,173.55,173.55,121,121,11,Morning,Wednesday,Mid,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.7887496731188204,0.7132334513901561,Dormant / Churn Risk
12442,Spain,Spain,Pharmacist,31,25-34,3,Widow,Postgrad,2011-12-06T14:22:00Z,2011-12-06T14:22:00Z,0,3.936111111111111,1,172.06,172.06,182,182,12,Afternoon,Tuesday,Low,Medium Basket,1,1,1,3,111,Lost,Low Value,One-Time,2,-1.594414165379587,-0.3639851175609206,Dormant / Churn Risk
12444,Norway,Norway,Doctor,36,35-44,3,Married,Postgrad,2011-06-21T14:00:00Z,2011-11-18T13:23:00Z,149.97430555555556,21.977083333333333,5,5005.46,1001.092,230.6,1153,138,Afternoon,Tuesday,Mid,Medium Basket,2,4,5,11,245,At Risk,Premium Value,Occasional,3,2.351575546795754,0.7744143217565085,Recently Active
12445,Spain,Spain,Unknown,35,35-44,5,Divorced,Postgrad,2011-11-17T18:43:00Z,2011-11-17T18:43:00Z,0,22.75486111111111,1,133.4,133.4,62,62,4,Evening,Thursday,Mid,Large Basket,2,1,1,4,211,Lost,Low Value,One-Time,2,-2.5425210988705524,-0.5751845071706025,Dormant / Churn Risk
12446,Rsa,Rsa,Pharmacist,41,35-44,3,Married,Postgrad,2011-10-13T12:50:00Z,2011-10-13T12:50:00Z,0,58,1,1002.31,1002.31,351,351,57,Afternoon,Thursday,Mid,Medium Basket,3,1,4,8,314,Promising,Medium Value,One-Time,4,0.36924707309085175,1.2718134017803293,Regular Customers
12447,Belgium,Belgium,Pharmacist,54,45-54,5,Widow,Postgrad,2011-04-10T13:25:00Z,2011-04-10T13:25:00Z,0,243.97569444444449,1,476.49,476.49,190,190,26,Afternoon,Sunday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.218712074164194,1.169303454208767,Dormant / Churn Risk
12448,Spain,Spain,Pharmacist,46,45-54,3,Married,Postgrad,2011-10-26T13:46:00Z,2011-10-26T13:46:00Z,0,44.96111111111111,1,449.45,449.45,243,243,22,Afternoon,Wednesday,Mid,Medium Basket,3,1,2,6,312,Promising,Low Value,One-Time,4,-0.667836314616095,0.5635906599158873,Regular Customers
12449,Belgium,Belgium,Pharmacist,37,35-44,3,Widow,Postgrad,2011-06-05T15:37:00Z,2011-11-17T13:46:00Z,164.92291666666668,22.961111111111112,4,4067.29,1016.8225,388.25,1553,118,Afternoon,Thursday,Mid,Medium Basket,2,4,5,11,245,At Risk,High Value,Occasional,3,2.335888174257782,0.8780586052845973,Recently Active
12450,Spain,Spain,Pharmacist,50,45-54,4,Widow,Postgrad,2011-06-19T14:36:00Z,2011-07-06T14:41:00Z,17.00347222222222,156.92291666666668,2,197.88,98.94,64,128,7,Afternoon,Sunday,Mid,Medium Basket,4,2,1,7,421,Promising,Low Value,Occasional,2,-2.4048315387796024,-0.3995183424373988,Dormant / Churn Risk
12451,Switzerland,Switzerland,Doctor,36,35-44,4,Widow,Postgrad,2011-01-19T09:05:00Z,2011-11-29T08:40:00Z,313.9826388888889,11.17361111111111,5,9035.52,1807.104,1315,6575,265,Morning,Wednesday,Mid,Medium Basket,1,4,5,10,145,At Risk,Premium Value,Occasional,3,4.18297400313863,1.4347340201958947,Recently Active
12452,Switzerland,Switzerland,Doctor,43,35-44,3,Widow,Postgrad,2011-11-23T08:05:00Z,2011-11-23T10:28:00Z,0.09930555555555556,17.09861111111111,2,430.57,215.285,92.5,185,21,Morning,Wednesday,Mid,Medium Basket,2,2,2,6,222,Lost,Low Value,Occasional,4,-0.977134152328387,-0.19304612071034305,Regular Customers
12453,Austria,Austria,Pharmacist,30,25-34,5,Married,Postgrad,2011-07-28T14:08:00Z,2011-07-28T14:08:00Z,0,134.94583333333333,1,707.09,707.09,473,473,43,Afternoon,Thursday,Mid,Medium Basket,4,1,3,8,413,Promising,Medium Value,One-Time,4,-0.10895622133860045,1.3262568239124803,Regular Customers
12454,Spain,Spain,Unknown,54,45-54,3,Married,Postgrad,2011-10-14T17:13:00Z,2011-10-14T17:13:00Z,0,56.81736111111111,1,3528.3399999999997,3528.3399999999997,1006,1006,15,Evening,Friday,High,Large Basket,3,1,5,9,315,Promising,High Value,One-Time,4,1.3001608243484246,2.832244899299592,Regular Customers
12455,Cyprus,Cyprus,Pharmacist,44,35-44,4,Widow,Postgrad,2011-02-16T09:56:00Z,2011-09-27T15:31:00Z,223.23263888888889,73.88819444444445,6,2466.86,411.1433333333334,348.1666666666667,2089,85,Morning,Wednesday,Mid,Medium Basket,4,4,5,13,445,Champions,High Value,Frequent,3,1.86757707791426,0.1457241063282744,Recently Active
12456,Switzerland,Switzerland,Artist,28,25-34,2,Single,Undergrad,2011-03-30T09:12:00Z,2011-10-26T14:41:00Z,210.22847222222225,44.922916666666666,3,3181.04,1060.3466666666666,544.3333333333334,1633,105,Afternoon,Wednesday,Mid,Medium Basket,3,3,5,11,335,Needs Attention,High Value,Occasional,3,2.272893290189947,0.9639979908481163,Recently Active
12457,Switzerland,Switzerland,Doctor,36,35-44,5,Married,Postgrad,2011-04-14T18:57:00Z,2011-10-04T13:13:00Z,172.76111111111112,66.98402777777778,7,2363.23,337.6042857142857,120.42857142857144,843,53,Afternoon,Wednesday,Mid,Medium Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent,4,1.2082304661558678,-0.07407787034588975,Regular Customers
12458,Switzerland,Switzerland,Pharmacist,52,45-54,3,Widow,Postgrad,2011-02-28T10:55:00Z,2011-09-29T15:25:00Z,213.1875,71.89236111111111,2,947.4,473.7,253,506,35,Afternoon,Monday,Mid,Medium Basket,3,2,4,9,324,Promising,Medium Value,Occasional,4,0.5998265573235143,0.22412628243959404,Regular Customers
12461,Switzerland,Switzerland,Unknown,68,55+,5,Married,Postgrad,2011-07-08T10:23:00Z,2011-09-06T16:57:00Z,60.27361111111111,94.82847222222222,2,826.88,413.44,143.5,287,35,Morning,Friday,Mid,Medium Basket,4,2,3,9,423,Potential Loyalists,Medium Value,Occasional,4,-0.20035849398808409,0.45902770696997564,Regular Customers
12462,Spain,Spain,Doctor,31,25-34,5,Married,Postgrad,2011-02-09T14:44:00Z,2011-11-21T09:11:00Z,284.76875,19.152083333333337,2,1189.59,594.795,268,536,51,Afternoon,Wednesday,Mid,Medium Basket,2,2,4,8,224,Big Spenders Lost,Medium Value,Occasional,4,1.276735212861642,0.053983280287009106,Regular Customers
12463,Belgium,Belgium,Pharmacist,35,35-44,5,Married,Postgrad,2011-04-12T12:47:00Z,2011-10-17T13:44:00Z,188.03958333333333,53.9625,4,1344.78,336.195,194,776,65,Afternoon,Tuesday,Mid,Medium Basket,3,4,4,11,344,Loyal Customers,Medium Value,Occasional,4,1.0024727596906544,-0.10194367366314402,Regular Customers
12464,Belgium,Belgium,Pharmacist,51,45-54,3,Married,Postgrad,2011-02-03T13:30:00Z,2011-11-29T13:33:00Z,299.00208333333336,10.970138888888888,8,1212.05,151.50625,14,112,6,Afternoon,Thursday,High,Small Basket,1,5,4,10,154,At Risk,Medium Value,Frequent,4,-0.20027826275245536,-1.2738449502763085,Regular Customers
12465,Belgium,Belgium,Doctor,53,45-54,4,Widow,Postgrad,2011-06-23T13:37:00Z,2011-11-22T16:34:00Z,152.12291666666667,17.844444444444445,2,742.1899999999999,371.095,239.5,479,46,Afternoon,Thursday,Mid,Medium Basket,2,2,3,7,223,Big Spenders Lost,Medium Value,Occasional,4,0.46444506236325117,-0.03138176820538956,Regular Customers
12468,Germany,Germany,Pharmacist,36,35-44,3,Widow,Postgrad,2011-01-27T13:29:00Z,2011-06-05T11:36:00Z,128.92152777777778,188.05138888888888,2,729.54,364.77,183,366,36,Morning,Sunday,Mid,Medium Basket,5,2,3,10,523,Potential Loyalists,Medium Value,Occasional,4,-0.2753683573710302,0.5109891071909469,Regular Customers
12471,Germany,Germany,Pharmacist,36,35-44,4,Widow,Postgrad,2010-12-10T09:35:00Z,2011-12-07T15:43:00Z,362.25555555555553,2.879861111111111,30,19824.05,660.8016666666666,273.73333333333335,8212,150,Morning,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,5.040730190378236,-0.6026772587515554,Recently Active
12472,Germany,Germany,Pharmacist,50,45-54,5,Married,Postgrad,2010-12-05T14:19:00Z,2011-11-07T14:01:00Z,336.9875,32.950694444444444,7,6572.11,938.8728571428572,592.5714285714286,4148,219,Afternoon,Wednesday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.616682977447789,0.5001157126836152,Recently Active
12473,Germany,Germany,Doctor,31,25-34,5,Married,Postgrad,2011-06-01T10:15:00Z,2011-11-10T13:46:00Z,162.14652777777778,29.961111111111112,5,3938.55,787.71,487.8,2439,140,Morning,Monday,Mid,Medium Basket,2,4,5,11,245,At Risk,High Value,Occasional,3,2.449711209978823,0.7518213383291448,Recently Active
12474,Germany,Germany,Pharmacist,32,25-34,4,Married,Postgrad,2011-01-14T10:06:00Z,2011-11-22T14:39:00Z,312.18958333333336,17.924305555555556,18,7375.79,409.7661111111111,269.27777777777777,4847,253,Afternoon,Tuesday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Highly Frequent,3,3.818238690628303,-0.5914814426705399,Recently Active
12475,Germany,Germany,Doctor,43,35-44,4,Married,Postgrad,2011-10-17T10:10:00Z,2011-10-17T10:10:00Z,0,54.111111111111114,1,723.38,723.38,535,535,36,Morning,Monday,Mid,Medium Basket,3,1,3,7,313,Promising,Medium Value,One-Time,4,0.12386074441399991,1.1499521078331223,Regular Customers
12476,Germany,Germany,Doctor,40,35-44,4,Married,Postgrad,2010-12-13T14:39:00Z,2011-11-24T12:40:00Z,345.9173611111111,16.006944444444443,11,6816.42,619.6745454545454,218.9090909090909,2408,177,Morning,Thursday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.4157640941995027,-0.20935216809001644,Recently Active
12477,Germany,Germany,Doctor,50,45-54,4,Widow,Postgrad,2011-02-11T12:45:00Z,2011-11-17T09:51:00Z,278.87916666666666,23.124305555555555,6,13219.74,2203.29,608.8333333333334,3653,191,Morning,Friday,Mid,Medium Basket,2,4,5,11,245,At Risk,Premium Value,Frequent,3,3.9579725795258867,1.3510301447347228,Recently Active
12478,Greece,Greece,Freelancer,36,35-44,1,Single,Undergrad,2011-12-06T09:56:00Z,2011-12-06T09:56:00Z,0,4.120833333333334,1,680.99,680.99,236,236,36,Morning,Tuesday,Mid,Medium Basket,1,1,3,5,113,Big Spenders Lost,Medium Value,One-Time,4,-0.07420097406079784,0.7354727332240507,Regular Customers
12479,Germany,Germany,Pharmacist,38,35-44,3,Widow,Postgrad,2011-11-28T13:26:00Z,2011-11-28T13:26:00Z,0,11.975,1,527.2,527.2,385,385,31,Afternoon,Monday,Mid,Medium Basket,1,1,3,5,113,Big Spenders Lost,Medium Value,One-Time,4,-0.17235093111318822,0.6701270406597288,Regular Customers
12480,Germany,Germany,Artist,22,18-24,2,Single,Undergrad,2011-01-07T15:27:00Z,2011-11-11T14:52:00Z,307.97569444444446,28.915277777777774,4,3281.63,820.4075,426.75,1707,129,Afternoon,Friday,Mid,Medium Basket,2,4,5,11,245,At Risk,High Value,Occasional,3,2.6208225748935203,0.3846109161155002,Recently Active
12481,Germany,Germany,Freelancer,39,35-44,1,Single,Undergrad,2010-12-09T10:13:00Z,2011-11-17T08:29:00Z,342.9277777777778,23.18125,10,5596.32,559.632,330.4,3304,150,Morning,Monday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.2885234586013796,-0.14848909902462692,Recently Active
12483,Sweden,Sweden,Pharmacist,37,35-44,3,Married,Postgrad,2011-01-04T14:20:00Z,2011-11-22T17:02:00Z,322.1125,17.825,8,2484.98,310.6225,138.75,1110,46,Afternoon,Tuesday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,1.8405766263578962,-0.6381384937132909,Recently Active
12484,Spain,Spain,Freelancer,23,18-24,2,Single,Undergrad,2011-01-07T14:04:00Z,2011-11-07T11:37:00Z,303.8979166666667,33.050694444444446,6,4541.72,756.9533333333334,365.1666666666667,2191,256,Afternoon,Friday,Mid,Small Basket,2,4,5,11,245,At Risk,High Value,Frequent,3,3.0827522410540884,0.24478496824007123,Recently Active
12488,France,France,Doctor,45,45-54,5,Widow,Postgrad,2011-09-25T10:34:00Z,2011-11-30T08:50:00Z,65.92777777777778,10.166666666666666,3,1298.66,432.8866666666667,176.33333333333334,529,46,Morning,Wednesday,Mid,Medium Basket,1,3,4,8,134,At Risk,Medium Value,Occasional,4,0.5835579162757678,0.268418910724969,Regular Customers
12489,France,France,Freelancer,21,18-24,2,Single,Undergrad,2011-01-07T13:13:00Z,2011-01-07T13:13:00Z,0,336.9840277777778,1,334.93,334.93,105,105,15,Afternoon,Friday,Mid,Medium Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-2.141986475390878,1.1221253083087603,Dormant / Churn Risk
12490,France,France,Pharmacist,53,45-54,3,Widow,Postgrad,2011-01-14T09:13:00Z,2011-12-04T16:07:00Z,324.2875,5.863194444444445,10,5417.93,541.793,306.4,3064,131,Afternoon,Wednesday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Frequent,3,3.186463978465107,-0.18902942797604155,Recently Active
12491,France,France,Doctor,47,45-54,5,Widow,Postgrad,2011-11-01T12:18:00Z,2011-11-01T12:18:00Z,0,39.022222222222226,1,460.4,460.4,260,260,25,Afternoon,Tuesday,Mid,Medium Basket,3,1,2,6,312,Promising,Low Value,One-Time,4,-0.5660257640269493,0.5679355672938102,Regular Customers
12492,Germany,Germany,Doctor,50,45-54,3,Widow,Postgrad,2011-08-26T14:51:00Z,2011-10-07T15:15:00Z,42.016666666666666,63.89930555555556,2,263.21000000000004,131.60500000000002,96,192,19,Afternoon,Friday,Mid,Medium Basket,3,2,2,7,322,Promising,Low Value,Occasional,2,-1.3937217053648139,-0.5464867765539513,Dormant / Churn Risk
12493,France,France,Pharmacist,37,35-44,4,Widow,Postgrad,2011-05-26T14:53:00Z,2011-06-27T10:17:00Z,31.808333333333337,166.10625,2,433.74,216.87,103.5,207,20,Afternoon,Thursday,Mid,Medium Basket,4,2,2,8,422,Potential Loyalists,Low Value,Occasional,2,-1.2834859200806312,0.21516795553668688,Dormant / Churn Risk
12494,France,France,Pharmacist,43,35-44,4,Widow,Postgrad,2010-12-09T11:31:00Z,2011-11-24T09:34:00Z,349.91875,16.136111111111113,7,1246.1,178.01428571428573,101,707,63,Afternoon,Friday,Mid,Medium Basket,2,5,4,11,254,At Risk,Medium Value,Frequent,3,1.3545594046108516,-1.2373338562872782,Recently Active
12497,Germany,Germany,Doctor,44,35-44,3,Married,Postgrad,2011-09-19T12:29:00Z,2011-09-19T12:29:00Z,0,82.01458333333333,1,1043.1,1043.1,1236,1236,14,Afternoon,Monday,Low,Large Basket,4,1,4,9,414,Promising,Medium Value,One-Time,4,0.34112321795007056,2.0261173342068513,Regular Customers
12498,Germany,Germany,Doctor,44,35-44,3,Widow,Postgrad,2011-10-13T09:30:00Z,2011-11-18T12:53:00Z,36.140972222222224,21.997916666666665,3,403.7000000000001,134.5666666666667,53,159,21,Morning,Thursday,Mid,Medium Basket,2,3,2,7,232,Needs Attention,Low Value,Occasional,4,-1.1154963534044502,-0.6815281878147862,Regular Customers
12500,Germany,Germany,Pharmacist,53,45-54,5,Widow,Postgrad,2011-01-10T09:48:00Z,2011-11-16T16:20:00Z,310.27222222222224,23.854166666666668,11,4257.82,387.07454545454544,243.45454545454547,2678,34,Morning,Friday,Mid,Large Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,2.400507783292883,-0.32489083987240613,Recently Active
12501,Germany,Germany,Doctor,31,25-34,3,Widow,Postgrad,2011-01-07T12:28:00Z,2011-01-07T12:28:00Z,0,337.0152777777778,1,2169.39,2169.39,1783,1783,149,Afternoon,Friday,Mid,Medium Basket,5,1,5,11,515,Promising,High Value,One-Time,4,1.1403669417089712,3.5147498773351593,Regular Customers
12502,Spain,Spain,Pharmacist,48,45-54,5,Married,Postgrad,2011-02-03T10:41:00Z,2011-09-05T11:52:00Z,214.04930555555555,96.04027777777776,5,3723.87,744.774,164,820,102,Morning,Thursday,Mid,Small Basket,4,4,5,13,445,Champions,High Value,Occasional,3,1.8690951754796354,0.5671393789095585,Recently Active
12504,Germany,Germany,Doctor,51,45-54,3,Married,Postgrad,2011-11-09T14:56:00Z,2011-11-21T16:02:00Z,12.045833333333333,18.866666666666667,2,482.0499999999999,241.025,45,90,6,Afternoon,Wednesday,High,Medium Basket,2,2,2,6,222,Lost,Low Value,Occasional,2,-1.501314504227116,-0.10142358763771159,Dormant / Churn Risk
12506,France,France,Doctor,46,45-54,5,Married,Postgrad,2011-04-21T08:54:00Z,2011-04-21T08:54:00Z,0,233.1638888888889,1,73.5,73.5,23,23,23,Morning,Thursday,Mid,Single Item,5,1,1,7,511,Promising,Low Value,One-Time,2,-3.3844939838225696,-0.6517896272816655,Dormant / Churn Risk
12507,Spain,Spain,Pharmacist,35,35-44,3,Married,Postgrad,2011-02-14T09:24:00Z,2011-07-28T17:09:00Z,164.32291666666666,134.8201388888889,3,1304.81,434.93666666666667,298,894,19,Morning,Monday,Mid,Medium Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional,4,0.39854582246026454,0.59348047381762,Regular Customers
12508,France,France,Pharmacist,50,45-54,3,Married,Postgrad,2011-11-10T16:27:00Z,2011-11-13T15:37:00Z,2.9652777777777777,26.884027777777774,2,398.27,199.135,136,272,57,Afternoon,Thursday,Mid,Small Basket,2,2,2,6,222,Lost,Low Value,Occasional,4,-0.5895355401790092,-0.26902865486259303,Regular Customers
12509,France,France,Artist,21,18-24,1,Single,Undergrad,2011-02-28T14:45:00Z,2011-02-28T14:45:00Z,0,284.9201388888889,1,176.5,176.5,55,55,7,Afternoon,Monday,Low,Medium Basket,5,1,1,7,511,Promising,Low Value,One-Time,2,-2.948876735548486,0.41451519907240275,Dormant / Churn Risk
12510,Spain,Spain,Pharmacist,40,35-44,4,Married,Postgrad,2011-01-18T14:04:00Z,2011-07-20T10:15:00Z,182.84097222222223,143.10763888888889,2,982.57,491.285,176.5,353,29,Afternoon,Tuesday,Mid,Medium Basket,4,2,4,10,424,Potential Loyalists,Medium Value,Occasional,4,0.1509979022881988,0.5001468243483458,Regular Customers
12512,Israel,Israel,Business,29,25-34,4,Married,Undergrad,2011-10-04T14:53:00Z,2011-10-04T14:55:00Z,0.00138888888888888,66.91319444444444,2,138.03,69.015,49.5,99,31,Afternoon,Tuesday,Mid,Single Item,3,2,1,6,321,Promising,Low Value,Occasional,2,-2.08110395860249,-1.084569305088194,Dormant / Churn Risk
12513,France,France,Doctor,32,25-34,4,Widow,Postgrad,2011-08-19T10:51:00Z,2011-08-19T10:51:00Z,0,113.0826388888889,1,612.29,612.29,462,462,35,Morning,Friday,Mid,Medium Basket,4,1,3,8,413,Promising,Medium Value,One-Time,4,-0.23681050310398044,1.1491786402620217,Regular Customers
12514,Italy,Italy,Pharmacist,45,45-54,4,Widow,Postgrad,2011-03-17T16:38:00Z,2011-03-17T16:38:00Z,0,267.84166666666664,1,1017.68,1017.68,440,440,51,Afternoon,Thursday,Mid,Medium Basket,5,1,4,10,514,Promising,Medium Value,One-Time,4,-0.17220575100045227,2.005071502522079,Regular Customers
12515,Italy,Italy,Doctor,31,25-34,3,Widow,Postgrad,2010-12-21T15:43:00Z,2010-12-21T15:43:00Z,0,353.8798611111111,1,383.7,383.7,131,131,16,Afternoon,Tuesday,High,Small Basket,5,1,2,8,512,Promising,Low Value,One-Time,2,-1.987973680970954,1.31237883071153,Dormant / Churn Risk
12516,Germany,Germany,Doctor,35,35-44,5,Married,Postgrad,2011-06-12T11:37:00Z,2011-09-23T09:13:00Z,102.9,78.15069444444444,2,1312.06,656.03,437.5,875,20,Morning,Friday,Mid,Large Basket,4,2,4,10,424,Potential Loyalists,Medium Value,Occasional,4,0.5325473540308258,0.9661528460425982,Regular Customers
12517,Germany,Germany,Pharmacist,45,45-54,3,Widow,Postgrad,2011-06-02T15:13:00Z,2011-11-11T14:04:00Z,161.95208333333332,28.948611111111113,5,2502.84,500.568,274.2,1371,232,Afternoon,Thursday,Mid,Small Basket,2,4,5,11,245,At Risk,High Value,Occasional,3,2.066291484054559,0.17755790138665434,Recently Active
12518,Germany,Germany,Doctor,52,45-54,4,Married,Postgrad,2011-08-21T13:18:00Z,2011-12-09T10:13:00Z,109.87152777777776,1.1090277777777775,5,2056.89,411.378,263.6,1318,84,Morning,Friday,Mid,Medium Basket,1,4,4,9,144,At Risk,High Value,Occasional,3,1.482458798857634,0.13698311037269034,Recently Active
12519,Germany,Germany,Pharmacist,42,35-44,4,Widow,Postgrad,2011-10-07T09:26:00Z,2011-10-07T09:26:00Z,0,64.14166666666667,1,340.84,340.84,183,183,17,Morning,Friday,Mid,Medium Basket,3,1,2,6,312,Promising,Low Value,One-Time,4,-1.1209420027811634,0.36289348328100623,Regular Customers
12520,Germany,Germany,Doctor,46,45-54,5,Married,Postgrad,2011-03-11T11:35:00Z,2011-09-21T15:23:00Z,194.15833333333333,79.89375,5,2634.26,526.852,287.8,1439,121,Morning,Friday,Mid,Medium Basket,4,4,5,13,445,Champions,High Value,Occasional,3,1.8451075663576502,0.3669023656952314,Recently Active
12521,Germany,Germany,Pharmacist,44,35-44,4,Married,Postgrad,2011-07-20T10:51:00Z,2011-07-20T10:51:00Z,0,143.08263888888888,1,599.68,599.68,309,309,38,Morning,Wednesday,Mid,Medium Basket,4,1,3,8,413,Promising,Medium Value,One-Time,4,-0.45512833797789043,1.1118652241773572,Regular Customers
12522,Germany,Germany,Pharmacist,42,35-44,4,Married,Postgrad,2011-10-19T14:41:00Z,2011-10-31T15:30:00Z,12.034027777777778,39.888888888888886,2,192.72,96.36,97,194,11,Afternoon,Monday,Mid,Medium Basket,3,2,1,6,321,Promising,Low Value,Occasional,2,-1.8246751693089405,-0.758676774460948,Dormant / Churn Risk
12523,France,France,Doctor,51,45-54,4,Widow,Postgrad,2011-01-12T09:43:00Z,2011-11-20T12:55:00Z,312.1333333333333,19.99652777777778,11,1789.77,162.70636363636365,78.63636363636364,865,84,Afternoon,Wednesday,Mid,Medium Basket,2,5,4,11,254,At Risk,Medium Value,Frequent,3,1.6602507502384105,-1.3112092927307204,Recently Active
12524,Germany,Germany,Engineer,41,35-44,3,Single,Undergrad,2011-01-10T10:35:00Z,2011-11-30T15:31:00Z,324.2055555555556,9.888194444444444,8,4485.72,560.715,462.375,3699,113,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent,3,3.0605433814517644,-0.0023042281679586663,Recently Active
12526,Germany,Germany,Pharmacist,31,25-34,4,Widow,Postgrad,2011-09-06T14:19:00Z,2011-12-09T12:09:00Z,93.90972222222224,1.0284722222222222,3,1316.66,438.8866666666667,210.66666666666663,632,64,Afternoon,Monday,Mid,Medium Basket,1,3,4,8,134,At Risk,Medium Value,Occasional,4,0.8735746768855105,0.18485737339767166,Regular Customers
12527,Germany,Germany,Pharmacist,49,45-54,4,Married,Postgrad,2011-01-18T12:05:00Z,2011-09-19T11:55:00Z,243.99305555555551,82.03819444444444,3,348.71000000000004,116.23666666666668,78,234,18,Afternoon,Tuesday,Low,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,-0.7323384873284957,-1.0711379420757314,Regular Customers
